codice_circe;nword;cluster_id;testo;label_finale
8120;5;8120_5_1;estrazione di sabbie e ghiaie;estrazione di sabbia e ghiaia
8120;5;8120_5_1;estrazione di sabbia e ghiaia;estrazione di sabbia e ghiaia
8120;5;8120_5_2;estrazione di ghiaia e sabbia;estrazione di ghiaia e sabbia
8120;5;8120_5_3;estrazione di argilla e caolino;estrazione di argilla e caolino
8120;6;8120_6_1;estrazione di ghiaia sabbia e argilla;estrazione di ghiaia sabbia e argilla
8120;6;8120_6_2;estrazione trasformazione e commercio sabbia ghiaia;estrazione trasformazione e commercio sabbia ghiaia
8120;6;8120_6_3;estrazione e lavorazione ghiaia e sabbia;estrazione e lavorazione ghiaia e sabbia
8120;7;8120_7_1;estrazione di ghiaia sabbia argille e caolino;estrazione di ghiaia sabbia argille e caolino
8120;7;8120_7_2;lavorazione e estrazione ghiaia sabbia di argille;lavorazione e estrazione ghiaia sabbia di argille
8120;8;8120_8_1;estrazione di ghiaia e sabbia argille e caolino;estrazione di ghiaia e sabbia argille e caolino
8910;2;8910_2_1;estrazione fluorite;estrazione fluorite
8920;3;8920_3_1;estrazione di torba;estrazione di torba
8930;1;8930_1_1;saline;saline
8930;2;8930_2_1;produzione sale;produzione sale
8930;2;8930_2_2;estrazione sale;estrazione sale
8930;3;8930_3_1;produce soluzioni saline;produce soluzioni saline
8930;3;8930_3_2;estrazione di sale;estrazione del sale
8930;3;8930_3_2;estrazione del sale;estrazione del sale
8930;5;8930_5_1;saline e miniere di sale;saline e miniere di sale
8990;2;8990_2_1;materiale abrasivo;materiale abrasivo
8990;6;8990_6_1;estrazione di asfalto e bitume naturale;estrazione di asfalto e bitume naturale
8990;8;8990_8_1;estrazione di pomice e di altri minerali nca;estrazione di pomice e di altri minerali nca
10110;1;10110_1_1;mattatoi;mattatoi
10110;1;10110_1_2;frattaglie;frattaglie
10110;2;10110_2_1;lavorazione frattaglie;lavorazione frattaglie
10110;2;10110_2_2;macello bovini;macello bovini
10110;2;10110_2_3;fusione strutto;fusione strutto
10110;3;10110_3_1;lavorazione carne bovina;lavorazione carne bovina
10110;3;10110_3_2;bovini da macello;bovini da macello
10110;3;10110_3_3;lavorazione sottoprodotti bovini;lavorazione sottoprodotti bovini
10110;4;10110_4_1;vendita bovini da macello;vendita bovini da macello
10110;5;10110_5_1;lavorazione carni bovine e suine;lavorazione carni bovine e suine
10110;5;10110_5_2;carni e generi alimentari congelati;carni e generi alimentari congelati
10110;6;10110_6_1;produzione di carni fresche e surgelate;produzione di carni fresche e surgelate
10110;6;10110_6_2;lavorazione preimballaggio di carne bovina fresca;lavorazione preimballaggio di carne bovina fresca
10110;7;10110_7_1;lavorazione carni fresche e congelate e commercio;lavorazione carni fresche e congelate e commercio
10110;7;10110_7_2;lavorazione e conservazione di carne escluso volatili;lavorazione e conservazione di carne escluso volatili
10110;7;10110_7_3;carni fresche e congelate lavorazione e commercio;carni fresche e congelate lavorazione e commercio
10110;8;10110_8_1;agente e rappresentante di carni fresche congelate etc;agente e rappresentante di carni fresche congelate etc
10120;2;10120_2_1;macello pollame;macello pollame
10120;3;10120_3_1;produzione carne volatili;produzione carne volatili
10120;4;10120_4_1;commercio e lavorazione pollame;commercio e lavorazione pollame
10120;4;10120_4_2;produzione carne di volatili;produzione carne di volatili
10130;1;10130_1_1;mortadella;mortadella
10130;1;10130_1_2;salame;salame
10130;1;10130_1_3;salsiccia;salsiccia
10130;1;10130_1_4;insaccati;insaccati
10130;2;10130_2_1;industria insaccati;industria insaccati
10130;2;10130_2_2;produzione prosciutti;produzione prosciutti
10130;2;10130_2_2;produzione prosciutto;produzione prosciutti
10130;2;10130_2_3;disosso prosciutti;disossatura prosciutti
10130;2;10130_2_3;disossatura prosciutti;disossatura prosciutti
10130;2;10130_2_4;lavorazione prosciutti;lavorazione prosciutti
10130;2;10130_2_5;produzione mortadella;produzione mortadella
10130;2;10130_2_6;prosciutti stagionatura;prosciutti stagionatura
10130;2;10130_2_7;prosciutto cotto;prosciutto cotto
10130;2;10130_2_8;stagionatura prosciutto;stagionatura prosciutti
10130;2;10130_2_8;stagionatura prosciutti;stagionatura prosciutti
10130;2;10130_2_9;produzione insaccati;produzione insaccati
10130;2;10130_2_10;carne scatola;carne scatola
10130;3;10130_3_1;produzione di prosciutti;produzione di prosciutti
10130;3;10130_3_2;produzione di mortadella;produzione di mortadella
10130;3;10130_3_3;produzione prosciutto crudo;produzione prosciutto crudo
10130;3;10130_3_4;produzione di insaccati;produzione di insaccati
10130;3;10130_3_5;fabbrica de salsicce;fabbrica de salsicce
10130;3;10130_3_6;produzione stagionatura insaccati;produzione stagionatura insaccati
10130;3;10130_3_7;prosciutti e salumi;prosciutti e salumi
10130;4;10130_4_1;produzione insaccati e vendita;produzione insaccati e vendita
10130;4;10130_4_2;produzione carne in scatola;produzione carne in scatola
10130;4;10130_4_3;lavorazione prosciutti e salumi;lavorazione prosciutti e salumi
10130;4;10130_4_4;produzione salumi e insaccati;produzione salumi e insaccati
10130;4;10130_4_5;salagione e stagionatura prosciutti;salagione e stagionatura prosciutti
10130;4;10130_4_6;lavorazione carne e insaccati;lavorazione carne e insaccati
10130;5;10130_5_1;produzione di salami e insaccati;produzione di salami e insaccati
10130;5;10130_5_2;produzione prodotti a base carne;produzione prodotti a base carne
10130;6;10130_6_1;produzione sughi a base di carne;produzioni prodotti a base di carne
10130;6;10130_6_1;produzione prodotti a base di carne;produzioni prodotti a base di carne
10130;6;10130_6_1;produzioni prodotti a base di carne;produzioni prodotti a base di carne
10130;6;10130_6_2;produzione e vendita prodotti base carne;produzione e vendita prodotti base carne
10130;7;10130_7_1;produzione di carne essiccata salata o affumicata;produzione di carne essiccata salata o affumicata
10130;7;10130_7_2;lavorazione e confezionamento carni e prodotti insaccati;lavorazione e confezionamento carni e prodotti insaccati
10130;7;10130_7_3;produzione di prodotti a base di carne;produzione di prodotti a base di carne
10130;8;10130_8_1;produzione di prodotti cotti a base di carne;produzione di prodotti cotti a base di carne
10200;1;10200_1_1;caviale;caviale
10200;2;10200_2_1;salatura pesce;salatura pesce
10200;2;10200_2_2;lavorazione alghe;lavorazione alghe
10200;3;10200_3_1;lavorazione delle alghe;lavorazione delle alghe
10200;4;10200_4_1;lavorazione e conservazione pesce;lavorazione e conservazione pesce
10200;4;10200_4_2;produzione farina di pesce;produzione farina di pesce
10200;5;10200_5_1;lavorazione e conservazione di pesce;lavorazione e conservazione di pesce
10200;6;10200_6_1;lavorazione e conservazione di pesci crostaci;lavorazione e conservazione di pesci crostaci
10200;6;10200_6_1;lavorazione e conservazione pesci e crostacei;lavorazione e conservazione di pesci crostaci
10200;6;10200_6_1;lavorazione e conservazione pesce e crostacei;lavorazione e conservazione di pesci crostaci
10200;7;10200_7_1;lavorazione e conservazione di pesce e crostacei;lavorazione e conservazione di pesce e crostacei
10200;7;10200_7_1;lavorazione e conservazione di pesci e crostacei;lavorazione e conservazione di pesce e crostacei
10200;8;10200_8_1;lavorazione e conservazione di pesce crostacei e molluschi;lavorazione e conservazione del pesce crostacei e molluschi
10200;8;10200_8_1;lavorazione e conservazione del pesce crostacei e molluschi;lavorazione e conservazione del pesce crostacei e molluschi
10200;8;10200_8_2;conservazione di pesci crostacei e molluschi cong surg;conservazione di pesci crostacei e molluschi cong surg
10320;2;10320_2_1;succhi frutta;succhi frutta
10320;3;10320_3_1;succhi di ortaggi;succhi di ortaggi
10320;3;10320_3_1;succo di ortaggi;succhi di ortaggi
10320;3;10320_3_2;vendita succhi frutta;vendita succhi frutta
10320;3;10320_3_3;produzione succhi frutta;produzione succhi frutta
10320;3;10320_3_4;frutta e succhi;frutta e succhi
10320;3;10320_3_5;succhi di frutta;succhi di frutta
10320;4;10320_4_1;produzione di succhi frutta;produzione di succhi frutta
10320;4;10320_4_1;produzione succhi di frutta;produzione di succhi frutta
10320;4;10320_4_1;produzione succo di frutta;produzione di succhi frutta
10320;4;10320_4_1;produzioni succhi di frutta;produzione di succhi frutta
10320;4;10320_4_2;commercio succhi di frutta;commercio succhi di frutta
10320;4;10320_4_3;vendita succhi di frutta;vendita succhi di frutta
10320;4;10320_4_3;vendita succo di frutta;vendita succhi di frutta
10320;4;10320_4_4;produzione succo di agrumi;produzione succhi da agrumi
10320;4;10320_4_4;produzione succhi da agrumi;produzione succhi da agrumi
10320;5;10320_5_1;produzione di succhi di frutta;produzione di succhi di frutta
10320;5;10320_5_2;succhi di frutta e ortaggi;succhi di frutta e ortaggi
10320;5;10320_5_3;produzione succhi di frutta artigianali;produzione succhi di frutta artigianali
10320;5;10320_5_4;produzione e commercio succo limoni;produzione e commercio succo limoni
10320;5;10320_5_5;commercio di succhi di frutta;commercio di succhi di frutta
10320;7;10320_7_1;lavorazione succhi di frutta e di ortaggi;lavorazione succhi di frutta e di ortaggi
10320;7;10320_7_1;produzione di succhi di frutta e ortaggi;lavorazione succhi di frutta e di ortaggi
10320;8;10320_8_1;produzione di succhi di frutta e di ortagg;pproduzione di succhi di frutta e di ortaggi
10320;8;10320_8_1;produzione di succhi di frutta e di ortaggi;pproduzione di succhi di frutta e di ortaggi
10320;8;10320_8_1;duzione di succhi di frutta e di ortagg;pproduzione di succhi di frutta e di ortaggi
10320;8;10320_8_1;pproduzione di succhi di frutta e di ortaggi;pproduzione di succhi di frutta e di ortaggi
10390;1;10390_1_1;confettura;confettura
10390;1;10390_1_1;confetture;confettura
10390;1;10390_1_2;marmellate;marmellata
10390;1;10390_1_2;marmellata;marmellata
10390;2;10390_2_1;conserve alimntari;conserve alimentari
10390;2;10390_2_1;conserve alimentar;conserve alimentari
10390;2;10390_2_1;conserve alimentari;conserve alimentari
10390;2;10390_2_2;industria conserve;industria conserve
10390;2;10390_2_2;industrie conserve;industria conserve
10390;2;10390_2_3;confezionamento insalata;confezionamento insalata
10390;2;10390_2_4;produzione conserve;produzione confetture
10390;2;10390_2_4;produzione confetture;produzione confetture
10390;2;10390_2_5;fabbricazione marmellata;fabbricazione marmellata
10390;2;10390_2_5;fabbricazione marmellate;fabbricazione marmellata
10390;2;10390_2_6;conserve vegetali;conserve vegetali
10390;2;10390_2_7;produzione marmellate;preparazione marmellate
10390;2;10390_2_7;produzione marmellata;preparazione marmellate
10390;2;10390_2_7;preparazione marmellate;preparazione marmellate
10390;2;10390_2_8;confetture marmellata;confetture marmellata
10390;2;10390_2_9;conserve pomodoro;conserve pomodoro
10390;2;10390_2_10;torte marmellate;torte marmellate
10390;2;10390_2_11;passata pomodoro;passata pomodoro
10390;2;10390_2_12;inscatolamento frutta;inscatolamento frutta
10390;3;10390_3_1;produzione pomodoro pelato;produzione pomodoro pelato
10390;3;10390_3_2;conserve di alimenti;conserve prodotti alimentari
10390;3;10390_3_2;conserve prodotti alimentari;conserve prodotti alimentari
10390;3;10390_3_3;fabbricazione di marmellate;fabbricazione di marmellata
10390;3;10390_3_3;fabbricazione di marmellata;fabbricazione di marmellata
10390;3;10390_3_4;commercio conserve alimentari;commercio conserve alimentari
10390;3;10390_3_4;commercio conserve alimentati;commercio conserve alimentari
10390;3;10390_3_5;produzione di confetture;produzione di confetture
10390;3;10390_3_5;produzione di conserve;produzione di confetture
10390;3;10390_3_6;produttore di marmellate;produzione di marmellata
10390;3;10390_3_6;produzione di marmellate;produzione di marmellata
10390;3;10390_3_6;produzione di marmellata;produzione di marmellata
10390;3;10390_3_7;conserve di pomodoro;conserve di pomodoro
10390;3;10390_3_8;vendita passata pomodoro;vendita passata pomodoro
10390;3;10390_3_9;laboratorio produzione marmellate;laboratorio produzione marmellate
10390;3;10390_3_10;vendita conserve alimentari;industria conserve alimentare
10390;3;10390_3_10;industria conserve alimentari;industria conserve alimentare
10390;3;10390_3_10;industrie conserve alimentari;industria conserve alimentare
10390;3;10390_3_10;industria conserve alimentare;industria conserve alimentare
10390;3;10390_3_11;produzione conserve vegetali;produzione conserve alimentari
10390;3;10390_3_11;produzione conserve alimentari;produzione conserve alimentari
10390;3;10390_3_12;fabbricazione di confetture;fabbricazione di confetture
10390;3;10390_3_13;industria agroalimentare conserve;industria agroalimentare conserve
10390;3;10390_3_14;produzione marmellate agricoltura;produzione marmellate agricoltura
10390;3;10390_3_14;produzione marmellate confetture;produzione marmellate agricoltura
10390;3;10390_3_15;commercio passate pomodoro;commercio passate pomodoro
10390;3;10390_3_16;passata di pomodoro;passata di pomodoro
10390;3;10390_3_17;conserve alimentari srl;conserve alimentari srl
10390;4;10390_4_1;laboratorio artigianale produzione conserve;laboratorio artigianale produzione conserve
10390;4;10390_4_2;conserve ed etratti alimentari;conserve ed etratti alimentari
10390;4;10390_4_3;produzione confetture di frutta;produzione confetture di frutta
10390;4;10390_4_4;conserve e semiconserve vegetali;conserve e semiconserve vegetali
10390;4;10390_4_5;produzione di conserve alimentari;produzione di conserve alimentari
10390;4;10390_4_6;commercio passata di pomodoro;commercio ingrosso passata pomodoro
10390;4;10390_4_6;commercio ingrosso passata pomodoro;commercio ingrosso passata pomodoro
10390;4;10390_4_7;produzione e vendita conserve;produzione e vendita conserve
10390;4;10390_4_8;produzione dispenser per marmellate;produzione dispenser per marmellate
10390;4;10390_4_9;produzione passata di pomodoro;produzione passata di pomodoro
10390;4;10390_4_10;vendita di conserve alimentari;vendita di conserve alimentari
10390;4;10390_4_11;produzione marmellate e attivitar;produzione marmellate e attivitar
10390;4;10390_4_12;produzione e vendita marmellate;produzione e vendita marmellata
10390;4;10390_4_12;produzione e vendita marmellata;produzione e vendita marmellata
10390;5;10390_5_1;produzione e trasformazione del pomodoro;produzione e trasformazione del pomodoro
10390;5;10390_5_2;produzione e confezionamento conserve alimentari;produzione e confezionamento conserve alimentari
10390;5;10390_5_3;produzione prodotti a base ortaggi;produzione prodotti a base ortaggi
10390;5;10390_5_4;commercio allingrosso passata di pomodoro;commercio allingrosso passata di pomodoro
10390;5;10390_5_5;produzione di conserve di pomodoro;produzione di conserve di pomodoro
10390;5;10390_5_6;produzione conserve ed estratti alimentari;produzione conserve ed estratti alimentari
10390;5;10390_5_7;vendita e produzione conserve alimentari;vendita e produzione conserve alimentari
10390;5;10390_5_8;produzione e vendita conserve vegetali;produzione e vendita conserve vegetali
10390;6;10390_6_1;produzione e vendita di conserve alimentari;produzione e commercializzazione di conserve alimentari
10390;6;10390_6_1;produzione e commercializzazione di conserve alimentari;produzione e commercializzazione di conserve alimentari
10390;6;10390_6_2;commercio al dettaglio passata di pomodoro;commercio all ingrosso passata di pomodoro
10390;6;10390_6_2;commercio all ingrosso passata di pomodoro;commercio all ingrosso passata di pomodoro
10390;6;10390_6_3;produzione di marmellata confetture e gelatine;produzione di marmellata confetture e gelatine
10390;7;10390_7_1;produzione di conserve alimentari e prodotti similari;produzione di conserve alimentari e prodotti similari
10390;8;10390_8_1;produzione di marmellate e confetture e prodotti similari;produzione di marmellate e confetture e prodotti similari
10390;8;10390_8_2;produzione e vendita al dettaglio di marmellate econserve;produzione e vendita al dettaglio di marmellate econserve
10390;8;10390_8_3;produzione di confetture marmellate e gelatine da tavola;produzione di confetture marmellate e gelatine da tavola
10411;2;10411_2_1;sansa vergine;sansa vergine
10411;2;10411_2_2;sansa esausta;sansa esausta
10411;3;10411_3_1;olio di sansa;olio di sansa
10411;3;10411_3_2;estrazione olio sansa;estrazione olio sansa
10411;3;10411_3_3;sansa vergine vendita;sansa vergine vendita
10411;4;10411_4_1;produzione olio di sansa;produzione olio di sansa
10411;5;10411_5_1;produzione olio extra vergine oliva;produzione olio extra vergine doliva
10411;5;10411_5_1;produzione olio extra vergine doliva;produzione olio extra vergine doliva
10411;6;10411_6_1;produzione olio di sansa di olive;produzione olio di sansa di oliva
10411;6;10411_6_1;produzione olio di sansa di oliva;produzione olio di sansa di oliva
10411;6;10411_6_2;fabbricazione di olio di oliva raffinato;fabbricazione di olio di oliva raffinato
10412;1;10412_1_1;panelli;panelli
10412;1;10412_1_1;panelle;panelli
10412;2;10412_2_1;fabbricazione panelli;fabbricazione panelli
10412;3;10412_3_1;lavorazione olio vegetale;lavorazione olio vegetale
10412;3;10412_3_1;lavorazione oli vegetali;lavorazione olio vegetale
10412;3;10412_3_2;spremitura semi oleosi;spremitura semi oleosi
10413;2;10413_2_1;olio pesce;olio pesce
10413;3;10413_3_1;produzione grassi animali;produzione grassi animali
10413;5;10413_5_1;produzione oli e grassi animali;produzione oli e grassi animali
10420;1;10420_1_1;margarina;margarina
10420;3;10420_3_1;produzione olio margarina;produzione olio margarina
10420;8;10420_8_1;cproduzione di margarina e di grassi commestibili simili;cproduzione di margarina e di grassi commestibili simili
10511;2;10511_2_1;latte fresco;latte fresco
10511;3;10511_3_1;trattamento igenico latte;trattamento igenico latte
10511;4;10511_4_1;produzione di latte fresco;produzione di latte fresco
10511;4;10511_4_2;trattamento igienico del latte;trattamento igienico del latte
10511;4;10511_4_2;trattamento igenico del latte;trattamento igienico del latte
10512;1;10512_1_1;burro;burro
10512;1;10512_1_2;yogurt;yogurt
10512;1;10512_1_3;cagliata;cagliata
10512;1;10512_1_4;caseina;caseina
10512;1;10512_1_5;lattosio;lattosio
10512;2;10512_2_1;produzione formaggio;produzione formaggio
10512;2;10512_2_1;produzioni formaggi;produzione formaggio
10512;2;10512_2_1;produzione formaggi;produzione formaggio
10512;2;10512_2_2;siero latte;siero latte
10512;2;10512_2_3;derivati latte;derivati latte
10512;2;10512_2_4;stagionatura formaggio;stagionatura formaggio
10512;2;10512_2_4;stagionatura formaggi;stagionatura formaggio
10512;2;10512_2_5;fermenti lattici;fermenti lattici
10512;2;10512_2_6;produzione yogurt;produzione yogurt
10512;2;10512_2_6;produttore yogurt;produzione yogurt
10512;2;10512_2_7;produzione casearia;produzione casearia
10512;3;10512_3_1;vendita derivati latte;vendita derivati latte
10512;3;10512_3_2;produzione di formaggio;produzione burro formaggi
10512;3;10512_3_2;produzione di formaggi;produzione burro formaggi
10512;3;10512_3_2;produzione burro formaggi;produzione burro formaggi
10512;3;10512_3_3;latte derivati produz;latte derivati produz
10512;3;10512_3_4;si produce yogurt;si produce yogurt
10512;3;10512_3_5;produzione di burro;produzione di burro
10512;3;10512_3_6;produzione prodotti caseari;produzione prodotti caseari
10512;3;10512_3_7;latte e derivati;latte e derivati
10512;3;10512_3_8;stagionatura di formaggio;stagionatura di formaggio
10512;3;10512_3_9;produzione formaggi vegani;produzione formaggi vegani
10512;3;10512_3_10;commercio derivati latte;commercio derivati latte
10512;3;10512_3_11;laboratorio artigianale yogurt;laboratorio artigianale yogurt
10512;3;10512_3_12;produzione yogurt fresco;produzione yogurt fresco
10512;3;10512_3_13;derivati del latte;derivati del latte
10512;3;10512_3_14;razione derivati latte;produzione derivati latte
10512;3;10512_3_14;produzione derivati latte;produzione derivati latte
10512;4;10512_4_1;vendita latte e derivati;vendita latte e derivati
10512;4;10512_4_2;produzione di formaggi caprini;produzione di formaggi caprini
10512;4;10512_4_3;produzione e vendita yogurt;produzione e vendita formaggi
10512;4;10512_4_3;produzione e vendita formaggi;produzione e vendita formaggi
10512;4;10512_4_4;produzione derivati del latte;produzione derivati del latte
10512;4;10512_4_4;produzione derivati di latte;produzione derivati del latte
10512;4;10512_4_5;produzione di fermenti lattici;produzione di fermenti lattici
10512;4;10512_4_6;produzione commercializzazione formaggi burro;produzione commercializzazione formaggi burro
10512;4;10512_4_7;produzione artigianale di formaggi;produzione artigianale di formaggi
10512;4;10512_4_8;commercio latte e derivati;commercio latte e derivati
10512;4;10512_4_9;produzione di prodotti caseari;produzione di prodotti caseari
10512;4;10512_4_10;produzione e stagionatura formaggi;produzione e stagionatura formaggi
10512;4;10512_4_11;commercio derivati del latte;commercio derivati del latte
10512;4;10512_4_12;produzione polvere di siero;produzione polvere di siero
10512;5;10512_5_1;produzione e vendita derivati latte;produzione e vendita derivati latte
10512;5;10512_5_1;produzione dei derivati del latte;produzione e vendita derivati latte
10512;5;10512_5_1;roduzione dei derivati del latte;produzione e vendita derivati latte
10512;5;10512_5_1;produzione di derivati del latte;produzione e vendita derivati latte
10512;5;10512_5_2;produzione e vendita di formaggi;produzione e vendita di formaggi
10512;5;10512_5_2;produzione e vendita di yogurt;produzione e vendita di formaggi
10512;5;10512_5_3;produzione di formaggi e latticini;produzione di formaggi e latticini
10512;5;10512_5_3;produzione di formaggio e cagliat;produzione di formaggi e latticini
10512;5;10512_5_4;produzione di fermenti lattici starter;produzione di fermenti lattici starter
10512;5;10512_5_5;latte loro motorie e derivati;latte loro motorie e derivati
10512;5;10512_5_6;bevande a base di latte;bevande a base di latte
10512;5;10512_5_7;produzioni e commercio dei formaggi;produzioni e commercio dei formaggi
10512;6;10512_6_1;lattivitvolta produzione dei derivati del latte;lattivitvolta produzione dei derivati del latte
10512;6;10512_6_2;produzione e commercio di prodotti caseari;produzione e commercio di prodotti caseari
10512;6;10512_6_2;produzione e vendita di prodotti caseari;produzione e commercio di prodotti caseari
10512;6;10512_6_3;commercializzazione di fermenti lattici e probiotici;commercializzazione di fermenti lattici e probiotici
10512;6;10512_6_4;produzione polvere di siero di latte;produzione polvere di siero di latte
10512;6;10512_6_5;commercio al dettaglio di fermenti lattici;commercio al dettaglio di fermenti lattici
10512;6;10512_6_6;produzione e stagionatura del formaggio grana;produzione e stagionatura del formaggio grana
10512;7;10512_7_1;produzione dei derivati del latte cod reg;produzione dei derivati del latte cod reg
10520;1;10520_1_1;sorbetto;sorbetti
10520;1;10520_1_1;sorbetti;sorbetti
10520;2;10520_2_1;produzione gelato;produzione gelati
10520;2;10520_2_1;produzione gelati;produzione gelati
10520;2;10520_2_2;produzione sorbetti;produzione sorbetti
10520;3;10520_3_1;produzione vaschette gelato;produzione vaschette gelato
10520;3;10520_3_1;produzione mochi gelato;produzione vaschette gelato
10520;3;10520_3_2;produzione evendita gelati;produzione evendita gelati
10520;3;10520_3_2;produzioni di gelati;produzione evendita gelati
10520;3;10520_3_2;produzione di gelati;produzione evendita gelati
10520;3;10520_3_2;produzione di gelato;produzione evendita gelati
10520;3;10520_3_3;produzione aritigianale gelato;produzione aritigianale gelato
10520;3;10520_3_3;produzione artigianale gelati;produzione aritigianale gelato
10520;3;10520_3_4;produzione ingrosso gelato;produzione ingrosso gelato
10520;3;10520_3_5;produzione gelato aritiganale;produzione gelato aritiganale
10520;3;10520_3_5;produzione gelato artigianale;produzione gelato aritiganale
10520;3;10520_3_6;produzione gelati indistria;produzione gelati indistria
10520;4;10520_4_1;produzione e vendita gelato;produzione e vendita gelati
10520;4;10520_4_1;produzione e vendite gelato;produzione e vendita gelati
10520;4;10520_4_1;produzione e vendita gelati;produzione e vendita gelati
10520;4;10520_4_2;produzione di gelato artigianale;produzione di gelato artigianale
10520;4;10520_4_3;servizio di produzione gelati;servizio di produzione gelati
10520;4;10520_4_4;gelati produzione e commercio;gelati produzione e commercio
10520;4;10520_4_5;produzione gelati con vendita;produzione gelati con vendita
10520;4;10520_4_5;produzione gelato e vendita;produzione gelati con vendita
10520;4;10520_4_5;produzione gelati e vendita;produzione gelati con vendita
10520;4;10520_4_5;produzione gelato con vendita;produzione gelati con vendita
10520;4;10520_4_6;produzione artigianale di gelati;produzione artigianale di gelati
10520;5;10520_5_1;produzione al commercio di gelati;produzione al commercio di gelati
10520;5;10520_5_2;produzione vaschette gelato in eps;produzione vaschette gelato in eps
10520;5;10520_5_3;produzione e vendita di gelati;produzione e vendita di gelati
10520;5;10520_5_3;produzione e vendita di gelato;produzione e vendita di gelati
10520;5;10520_5_4;produzione di preparati per sorbetti;produzione di preparati per sorbetti
10520;5;10520_5_5;affiancamento nella produzione di gelati;affiancamento nella produzione di gelati
10520;6;10520_6_1;produzione e relativa vendita di gelati;produzione e relativa vendita di gelati
10520;7;10520_7_1;produzione e commercio al minuto di gelati;produzione e commercio al minuto di gelati
10520;8;10520_8_1;produzione di gelato ed altri prodotti alimentari simili;produzione di gelato ed altri prodotti alimentari simili
10611;1;10611_1_1;frumento;frumento
10611;2;10611_2_1;molitura frumento;molitura frumento
10611;3;10611_3_1;farina grano tenero;farina grano tenero
10611;3;10611_3_2;produzione farine grano;produzione farine grano
10611;3;10611_3_3;molitura frumento proprio;molitura frumento proprio
10611;3;10611_3_4;molitura del frumento;molitura del frumento
10611;3;10611_3_5;vendita farina grano;vendita farina grano
10611;3;10611_3_6;farina di grano;farina di grano
10611;4;10611_4_1;produzione farine di frumento;produzione farine di frumento
10612;4;10612_4_1;produzione farine di cereali;produzione farine di cereali
10612;6;10612_6_1;produzione e lavorazione cereali e farine;produzione e lavorazione cereali e farine
10613;2;10613_2_1;lavorazione riso;lavorazione riso
10613;3;10613_3_1;lavorazione del riso;lavorazione del riso
10614;1;10614_1_1;granaglie;granaglie
10614;2;10614_2_1;miscelazione granaglie;miscelazione granaglie
10614;2;10614_2_2;lavorazione granaglie;lavorazione granaglie
10614;3;10614_3_1;lavorazione delle granaglie;lavorazione delle granaglie
10614;6;10614_6_1;altre lavorazioni di semi e granaglie;altre lavorazioni di semi e granaglie
10614;7;10614_7_1;produzione lavorazione di semi granaglie in genere;produzione lavorazione di semi granaglie in genere
10614;8;10614_8_1;produzione e lavorazione di semi granaglie in genere;produzione e lavorazione di semi granaglie in genere
10620;1;10620_1_1;maltosio;maltosio
10620;1;10620_1_2;inulina;inulina
10620;1;10620_1_3;glucosio;glucosio
10620;1;10620_1_4;tapioca;tapioca
10620;1;10620_1_5;glutine;glutine
10620;2;10620_2_1;olio mais;olio mais
10620;2;10620_2_2;produzione glutine;produzione glutine
10620;2;10620_2_3;amido patata;amido patata
10620;4;10620_4_1;commercio ingrosso sciroppi glucosio;commercio ingrosso sciroppi glucosio
10711;2;10711_2_1;frumento pane;frumento pane
10711;2;10711_2_2;panetteria fresca;panetteria fresca
10711;2;10711_2_2;panetteria fresch;panetteria fresca
10711;2;10711_2_3;prduzione pane;produzione pane
10711;2;10711_2_3;produzione pane;produzione pane
10711;2;10711_2_4;derivati pane;derivati pane
10711;2;10711_2_5;produce pane;produce pane
10711;2;10711_2_6;forno pane;forno pane
10711;2;10711_2_7;pane forno;pane forno
10711;2;10711_2_8;pane produzione;pane produzione
10711;2;10711_2_9;fabbricazione pane;fabbricazione pane
10711;3;10711_3_1;vendita pane produzione;vendita pane produzione
10711;3;10711_3_2;produzione panetteria fresca;produzione panetteria freschi
10711;3;10711_3_2;produzione panetteria freschi;produzione panetteria freschi
10711;3;10711_3_3;fabbricazione prodotti panetteria;fabbricazione prodotti panetteria
10711;3;10711_3_3;produzione prodotti panetteria;fabbricazione prodotti panetteria
10711;3;10711_3_4;produzione di pane;produzione pizze pane
10711;3;10711_3_4;produzione pizze pane;produzione pizze pane
10711;3;10711_3_4;produzione del pane;produzione pizze pane
10711;3;10711_3_5;produzione pane panetteria;produzione pane panetteria
10711;3;10711_3_5;produzione pane pizza;produzione pane panetteria
10711;3;10711_3_6;produzione prodotti forno;produzione prodotti forno
10711;3;10711_3_7;vendita panetteria fresca;vendita panetteria fresca
10711;3;10711_3_8;fabbricazione di pane;fabbricazione di pane
10711;3;10711_3_9;produzione pani biscotti;produzione pani biscotti
10711;3;10711_3_10;laboratorio produzione pane;laboratorio produzione pane
10711;3;10711_3_11;pane senza forno;pane senza forno
10711;3;10711_3_12;produzione pane dettaglio;produzione pane dettaglio
10711;3;10711_3_13;panificio rivendita pane;panificio rivendita pane
10711;3;10711_3_13;panificio di pane;panificio rivendita pane
10711;3;10711_3_14;produzione pane pizz;produzione pane pizze
10711;3;10711_3_14;produzione pane pizze;produzione pane pizze
10711;3;10711_3_15;distribuzione produzione pane;distribuzione produzione pane
10711;3;10711_3_16;forno di pane;forno per pane
10711;3;10711_3_16;forno per pane;forno per pane
10711;4;10711_4_1;produzione pane e pasticceria;produzione pane e pasticceria
10711;4;10711_4_1;produzione pane e pasta;produzione pane e pasticceria
